date,product_id,quantity,sales,name,category,price,year
2022-08-26,P006,9.0,4525.62,Продукт 6,Смартфон,754.27,2022
2022-10-03,P046,1.0,645.58,Продукт 46,Планшет,322.79,2022
2022-10-22,P040,1.0,9738.0,Продукт 40,Смартфон,973.8,2022
2022-07-05,P072,1.0,3042.0780617614932,Продукт 72,Смартфон,180.68,2022
2022-12-19,P060,1.0,353.93,Продукт 60,Wi_Fi_роутер,353.93,2022
2022-09-02,P001,7.0,1922.4,Продукт 1,Телефизор,240.3,2022
2022-08-05,P079,7.0,2806.2,Продукт 79,Телефизор,935.4,2022
2022-11-21,P063,9.0,3374.56,Продукт 63,Смартфон,843.64,2022
2022-12-21,P083,2.0,838.65,Продукт 83,Смартфон,279.55,2022
2022-03-07,P056,8.0,1954.68,Продукт 56,Телефизор,488.67,2022
2022-05-14,P027,9.0,383.39,Продукт 27,Ноутбук,54.77,2022
2022-12-29,P042,3.0,2425.95,Продукт 42,Смартфон,269.55,2022
2022-06-26,P029,9.0,3111.52,Продукт 29,Wi_Fi_роутер,777.88,2022
2022-08-31,P075,5.0,3132.6,Продукт 75,Смартфон,783.15,2022
2022-09-10,P089,7.0,3711.33,Продукт 89,Ноутбук,530.19,2022
2022-03-09,P082,6.0,589.52,Продукт 82,Смартфон,147.38,2022
2022-05-01,P075,4.0,5482.05,Продукт 75,Смартфон,783.15,2022
2022-05-16,P072,10.0,1084.08,Продукт 72,Смартфон,180.68,2022
2022-03-22,P070,7.0,4996.38,Продукт 70,Планшет,832.73,2022
2022-05-19,P018,8.0,3175.55,Продукт 18,Wi_Fi_роутер,453.65,2022
2022-03-11,P022,6.0,2086.11,Продукт 22,Ноутбук,695.37,2022
2022-04-25,P098,2.0,6064.32,Продукт 98,Телефизор,758.04,2022
2022-02-16,P081,6.0,3042.0780617614932,Продукт 81,Wi_Fi_роутер,704.69,2022
2022-04-21,P009,9.0,593.59,Продукт 9,Смартфон,593.59,2022
2022-02-11,P091,1.0,880.44,Продукт 91,Ноутбук,880.44,2022
2022-06-17,P050,2.0,2357.92,Продукт 50,Ноутбук,294.74,2022
2022-12-25,P096,9.0,1282.32,Продукт 96,Смартфон,320.58,2022
2022-04-09,P075,3.0,783.15,Продукт 75,Смартфон,783.15,2022
2022-11-15,P069,8.0,741.88,Продукт 69,Ноутбук,741.88,2022
2022-12-12,P061,8.0,5718.69,Продукт 61,Ноутбук,635.41,2022
2022-11-05,P087,5.0,490.14,Продукт 87,Wi_Fi_роутер,245.07,2022
2022-06-10,P010,9.0,4106.95,Продукт 10,Смартфон,821.39,2022
2022-07-01,P016,4.0,1059.57,Продукт 16,Телефизор,353.19,2022
2022-08-24,P055,8.0,4907.14,Продукт 55,Смартфон,701.02,2022
2022-04-13,P054,10.0,1733.92,Продукт 54,Планшет,866.96,2022
2022-11-09,P080,2.0,3042.0780617614932,Продукт 80,Ноутбук,606.33,2022
2022-04-30,P024,7.0,2488.68,Продукт 24,Планшет,414.78,2022
2022-11-27,P006,3.0,1508.54,Продукт 6,Смартфон,754.27,2022
2022-03-29,P053,6.0,1547.65,Продукт 53,Ноутбук,309.53,2022
2022-07-16,P011,2.0,5242.16,Продукт 11,Wi_Fi_роутер,655.27,2022
2022-02-03,P086,9.0,93.42,Продукт 86,Wi_Fi_роутер,10.38,2022
2022-03-11,P097,3.0,4049.1,Продукт 97,Телефизор,809.82,2022
2022-11-25,P012,10.0,4093.25,Продукт 12,Wi_Fi_роутер,584.75,2022
2022-12-12,P006,1.0,6788.43,Продукт 6,Смартфон,754.27,2022
2022-10-29,P017,6.0,1972.4,Продукт 17,Ноутбук,246.55,2022
2022-05-19,P020,2.0,5929.0,Продукт 20,Смартфон,592.9,2022
2022-10-08,P083,2.0,559.1,Продукт 83,Смартфон,279.55,2022
2022-11-05,P085,8.0,4497.75,Продукт 85,Смартфон,899.55,2022
2022-05-31,P049,8.0,7150.72,Продукт 49,Телефизор,893.84,2022
2022-10-30,P029,5.0,4667.28,Продукт 29,Wi_Fi_роутер,777.88,2022
2022-09-07,P052,5.0,3013.38,Продукт 52,Ноутбук,334.82,2022
2022-07-01,P013,7.0,136.88,Продукт 13,Ноутбук,68.44,2022
2022-03-06,P049,5.0,3575.36,Продукт 49,Телефизор,893.84,2022
2022-08-16,P045,10.0,1353.42,Продукт 45,Ноутбук,225.57,2022
2022-11-25,P022,9.0,1390.74,Продукт 22,Ноутбук,695.37,2022
2022-01-26,P067,1.0,9147.8,Продукт 67,Смартфон,914.78,2022
2022-05-10,P011,10.0,2621.08,Продукт 11,Wi_Fi_роутер,655.27,2022
2022-11-12,P076,5.0,1461.3,Продукт 76,Смартфон,487.1,2022
2022-08-28,P099,3.0,4085.46,Продукт 99,Ноутбук,680.91,2022
2022-02-28,P085,3.0,1799.1,Продукт 85,Смартфон,899.55,2022
2022-10-30,P044,3.0,3233.45,Продукт 44,Смартфон,646.69,2022
2022-08-27,P047,7.0,8381.07,Продукт 47,Телефизор,931.23,2022
2022-02-15,P082,3.0,589.52,Продукт 82,Смартфон,147.38,2022
2022-01-13,P053,6.0,1238.12,Продукт 53,Ноутбук,309.53,2022
2022-03-29,P069,1.0,6676.92,Продукт 69,Ноутбук,741.88,2022
2022-03-07,P079,3.0,5612.4,Продукт 79,Телефизор,935.4,2022
2022-10-19,P058,6.0,4760.01,Продукт 58,Смартфон,528.89,2022
2022-09-07,P076,6.0,3042.0780617614932,Продукт 76,Смартфон,487.1,2022
2022-07-28,P075,5.0,3132.6,Продукт 75,Смартфон,783.15,2022
2022-01-18,P062,1.0,1660.95,Продукт 62,Телефизор,553.65,2022
2022-10-17,P064,6.0,1359.42,Продукт 64,Телефизор,679.71,2022
2022-03-01,P042,5.0,1886.85,Продукт 42,Смартфон,269.55,2022
2022-04-25,P087,9.0,2450.7,Продукт 87,Wi_Fi_роутер,245.07,2022
2022-09-11,P064,1.0,3042.0780617614932,Продукт 64,Телефизор,679.71,2022
2022-06-05,P052,1.0,2008.92,Продукт 52,Ноутбук,334.82,2022
2022-02-21,P025,3.0,4655.91,Продукт 25,Wi_Fi_роутер,665.13,2022
2022-10-04,P002,1.0,1656.84,Продукт 2,Ноутбук,828.42,2022
2022-11-28,P015,4.0,2689.65,Продукт 15,Wi_Fi_роутер,537.93,2022
2022-04-10,P074,9.0,3280.98,Продукт 74,Планшет,546.83,2022
2022-04-25,P055,3.0,1402.04,Продукт 55,Смартфон,701.02,2022
2022-05-17,P047,5.0,931.23,Продукт 47,Телефизор,931.23,2022
2022-07-29,P040,8.0,8764.2,Продукт 40,Смартфон,973.8,2022
2022-05-26,P084,5.0,7798.08,Продукт 84,Wi_Fi_роутер,974.76,2022
2022-08-16,P038,1.0,1108.71,Продукт 38,Планшет,369.57,2022
2022-11-02,P034,3.0,4291.98,Продукт 34,Планшет,613.14,2022
2022-12-25,P089,3.0,1590.57,Продукт 89,Ноутбук,530.19,2022
2022-07-10,P005,8.0,8613.18,Продукт 5,Телефизор,957.02,2022
2022-10-22,P022,8.0,1390.74,Продукт 22,Ноутбук,695.37,2022
2022-02-27,P007,6.0,1394.76,Продукт 7,Wi_Fi_роутер,697.38,2022
2022-10-15,P036,1.0,3042.0780617614932,Продукт 36,Смартфон,808.15,2022
2022-05-30,P009,5.0,593.59,Продукт 9,Смартфон,593.59,2022
2022-08-26,P079,7.0,935.4,Продукт 79,Телефизор,935.4,2022
2022-04-09,P026,8.0,3042.0780617614932,Продукт 26,Смартфон,229.19,2022
2022-05-25,P099,9.0,6128.19,Продукт 99,Ноутбук,680.91,2022
2022-05-02,P041,7.0,2286.1,Продукт 41,Телефизор,457.22,2022
2022-04-09,P058,8.0,2115.56,Продукт 58,Смартфон,528.89,2022
2022-06-23,P034,2.0,4291.98,Продукт 34,Планшет,613.14,2022
2022-05-29,P041,6.0,914.44,Продукт 41,Телефизор,457.22,2022
2022-03-03,P091,10.0,880.44,Продукт 91,Ноутбук,880.44,2022
2022-07-25,P060,10.0,2831.44,Продукт 60,Wi_Fi_роутер,353.93,2022
2022-08-01,P046,3.0,3042.0780617614932,Продукт 46,Планшет,322.79,2022
2022-07-11,P060,10.0,1769.65,Продукт 60,Wi_Fi_роутер,353.93,2022
2022-12-28,P059,4.0,5097.9,Продукт 59,Wi_Fi_роутер,509.79,2022
2022-10-23,P031,10.0,2752.54,Продукт 31,Ноутбук,393.22,2022
2022-10-02,P051,6.0,991.18,Продукт 51,Телефизор,991.18,2022
2022-06-30,P070,10.0,5829.11,Продукт 70,Планшет,832.73,2022
2022-08-13,P074,5.0,3280.98,Продукт 74,Планшет,546.83,2022
2022-03-10,P054,5.0,8669.6,Продукт 54,Планшет,866.96,2022
2022-02-24,P080,6.0,4850.64,Продукт 80,Ноутбук,606.33,2022
2022-02-13,P098,4.0,758.04,Продукт 98,Телефизор,758.04,2022
2022-04-30,P034,10.0,4905.12,Продукт 34,Планшет,613.14,2022
2022-04-25,P036,7.0,1616.3,Продукт 36,Смартфон,808.15,2022
2022-05-19,P010,2.0,3285.56,Продукт 10,Смартфон,821.39,2022
2022-08-06,P042,6.0,3042.0780617614932,Продукт 42,Смартфон,269.55,2022
2022-02-04,P064,7.0,4078.26,Продукт 64,Телефизор,679.71,2022
2022-09-17,P082,1.0,147.38,Продукт 82,Смартфон,147.38,2022
2022-09-02,P062,3.0,553.65,Продукт 62,Телефизор,553.65,2022
2022-11-22,P080,4.0,3031.65,Продукт 80,Ноутбук,606.33,2022
2022-08-05,P071,8.0,465.8,Продукт 71,Планшет,93.16,2022
2022-10-08,P015,3.0,5379.3,Продукт 15,Wi_Fi_роутер,537.93,2022
2022-01-17,P030,5.0,515.85,Продукт 30,Планшет,103.17,2022
2022-07-30,P082,10.0,1326.42,Продукт 82,Смартфон,147.38,2022
2022-01-12,P074,9.0,3042.0780617614932,Продукт 74,Планшет,546.83,2022
2022-09-30,P064,8.0,2039.13,Продукт 64,Телефизор,679.71,2022
2022-05-04,P086,1.0,20.76,Продукт 86,Wi_Fi_роутер,10.38,2022
2022-08-31,P061,8.0,635.41,Продукт 61,Ноутбук,635.41,2022
2022-12-14,P069,6.0,4451.28,Продукт 69,Ноутбук,741.88,2022
2022-07-30,P017,6.0,1479.3,Продукт 17,Ноутбук,246.55,2022
2022-06-24,P012,4.0,2923.75,Продукт 12,Wi_Fi_роутер,584.75,2022
2022-02-04,P007,2.0,3042.0780617614932,Продукт 7,Wi_Fi_роутер,697.38,2022
2022-08-22,P017,6.0,1479.3,Продукт 17,Ноутбук,246.55,2022
2022-03-25,P038,5.0,3695.7,Продукт 38,Планшет,369.57,2022
2022-10-21,P028,6.0,2793.84,Продукт 28,Wi_Fi_роутер,698.46,2022
2022-01-28,P038,9.0,2956.56,Продукт 38,Планшет,369.57,2022
2022-04-17,P028,3.0,3042.0780617614932,Продукт 28,Wi_Fi_роутер,698.46,2022
2022-04-03,P005,9.0,957.02,Продукт 5,Телефизор,957.02,2022
2022-06-19,P023,9.0,3212.22,Продукт 23,Планшет,535.37,2022
2022-11-24,P080,9.0,4244.31,Продукт 80,Ноутбук,606.33,2022
2022-01-20,P036,7.0,6465.2,Продукт 36,Смартфон,808.15,2022
2022-07-01,P080,4.0,4850.64,Продукт 80,Ноутбук,606.33,2022
2022-07-30,P077,3.0,2755.59,Продукт 77,Смартфон,918.53,2022
2022-12-25,P093,9.0,1216.74,Продукт 93,Ноутбук,608.37,2022
2022-11-10,P091,5.0,7923.96,Продукт 91,Ноутбук,880.44,2022
2022-10-12,P034,10.0,3042.0780617614932,Продукт 34,Планшет,613.14,2022
2022-03-21,P015,9.0,4841.37,Продукт 15,Wi_Fi_роутер,537.93,2022
2022-02-13,P020,4.0,4150.3,Продукт 20,Смартфон,592.9,2022
2022-11-01,P060,5.0,2123.58,Продукт 60,Wi_Fi_роутер,353.93,2022
2022-12-23,P077,5.0,2755.59,Продукт 77,Смартфон,918.53,2022
2022-06-26,P090,10.0,4323.0,Продукт 90,Wi_Fi_роутер,864.6,2022
2022-08-07,P011,1.0,655.27,Продукт 11,Wi_Fi_роутер,655.27,2022
2022-08-02,P025,6.0,665.13,Продукт 25,Wi_Fi_роутер,665.13,2022
2022-08-23,P001,5.0,1201.5,Продукт 1,Телефизор,240.3,2022
2022-12-12,P044,9.0,5820.21,Продукт 44,Смартфон,646.69,2022
2022-05-12,P053,10.0,2476.24,Продукт 53,Ноутбук,309.53,2022
2022-09-21,P018,7.0,907.3,Продукт 18,Wi_Fi_роутер,453.65,2022
2022-03-12,P019,2.0,903.01,Продукт 19,Планшет,903.01,2022
2022-01-19,P061,9.0,5718.69,Продукт 61,Ноутбук,635.41,2022
2022-04-07,P055,3.0,4206.12,Продукт 55,Смартфон,701.02,2022
2022-04-10,P091,7.0,6163.08,Продукт 91,Ноутбук,880.44,2022
2022-04-21,P027,6.0,54.77,Продукт 27,Ноутбук,54.77,2022
2022-12-06,P013,4.0,615.96,Продукт 13,Ноутбук,68.44,2022
2022-09-09,P085,5.0,3598.2,Продукт 85,Смартфон,899.55,2022
2022-11-10,P012,3.0,4093.25,Продукт 12,Wi_Fi_роутер,584.75,2022
2022-01-31,P030,3.0,3042.0780617614932,Продукт 30,Планшет,103.17,2022
2022-01-19,P000,2.0,421.08,Продукт 0,Смартфон,140.36,2022
2022-03-03,P042,8.0,1078.2,Продукт 42,Смартфон,269.55,2022
2022-06-23,P047,2.0,3042.0780617614932,Продукт 47,Телефизор,931.23,2022
2022-04-11,P014,3.0,3621.84,Продукт 14,Wi_Fi_роутер,905.46,2022
2022-10-11,P049,7.0,8938.4,Продукт 49,Телефизор,893.84,2022
2022-06-08,P068,6.0,594.38,Продукт 68,Смартфон,297.19,2022
2022-08-31,P034,6.0,3042.0780617614932,Продукт 34,Планшет,613.14,2022
2022-07-17,P054,6.0,6068.72,Продукт 54,Планшет,866.96,2022
2022-08-25,P079,6.0,935.4,Продукт 79,Телефизор,935.4,2022
2022-06-12,P071,7.0,745.28,Продукт 71,Планшет,93.16,2022
2022-08-07,P048,6.0,6897.8,Продукт 48,Wi_Fi_роутер,689.78,2022
2022-04-14,P063,2.0,3374.56,Продукт 63,Смартфон,843.64,2022
2022-01-07,P058,10.0,3702.23,Продукт 58,Смартфон,528.89,2022
2022-09-23,P089,5.0,2120.76,Продукт 89,Ноутбук,530.19,2022
2022-08-11,P004,6.0,2572.29,Продукт 4,Wi_Fi_роутер,367.47,2022
2022-06-18,P038,5.0,1478.28,Продукт 38,Планшет,369.57,2022
2022-07-26,P015,2.0,1075.86,Продукт 15,Wi_Fi_роутер,537.93,2022
2022-01-11,P018,10.0,3042.0780617614932,Продукт 18,Wi_Fi_роутер,453.65,2022
2022-01-22,P000,10.0,561.44,Продукт 0,Смартфон,140.36,2022
2022-05-13,P049,2.0,2681.52,Продукт 49,Телефизор,893.84,2022
2022-03-14,P085,2.0,3042.0780617614932,Продукт 85,Смартфон,899.55,2022
2022-07-03,P061,9.0,5718.69,Продукт 61,Ноутбук,635.41,2022
2022-05-07,P038,6.0,2586.99,Продукт 38,Планшет,369.57,2022
2022-07-07,P076,1.0,2922.6,Продукт 76,Смартфон,487.1,2022
2022-11-09,P011,8.0,1965.81,Продукт 11,Wi_Fi_роутер,655.27,2022
2022-07-25,P050,3.0,1178.96,Продукт 50,Ноутбук,294.74,2022
2022-03-11,P003,4.0,6269.22,Продукт 3,Смартфон,696.58,2022
2022-04-30,P098,8.0,7580.4,Продукт 98,Телефизор,758.04,2022
2022-01-30,P048,9.0,6897.8,Продукт 48,Wi_Fi_роутер,689.78,2022
2022-09-24,P039,9.0,1646.56,Продукт 39,Телефизор,205.82,2022
2022-08-07,P098,8.0,2274.12,Продукт 98,Телефизор,758.04,2022
2022-01-23,P082,1.0,442.14,Продукт 82,Смартфон,147.38,2022
2022-08-11,P019,2.0,3042.0780617614932,Продукт 19,Планшет,903.01,2022
2022-07-28,P081,8.0,1409.38,Продукт 81,Wi_Fi_роутер,704.69,2022
2022-07-22,P028,7.0,2793.84,Продукт 28,Wi_Fi_роутер,698.46,2022
2022-12-10,P023,9.0,1606.11,Продукт 23,Планшет,535.37,2022
2022-12-07,P031,6.0,3042.0780617614932,Продукт 31,Ноутбук,393.22,2022
2022-01-02,P026,5.0,1145.95,Продукт 26,Смартфон,229.19,2022
2022-08-10,P082,7.0,736.9,Продукт 82,Смартфон,147.38,2022
2022-08-08,P045,3.0,2030.13,Продукт 45,Ноутбук,225.57,2022
2022-08-19,P077,4.0,1837.06,Продукт 77,Смартфон,918.53,2022
2022-02-20,P023,6.0,1606.11,Продукт 23,Планшет,535.37,2022
2022-04-06,P089,3.0,4241.52,Продукт 89,Ноутбук,530.19,2022
2022-11-03,P090,1.0,7781.4,Продукт 90,Wi_Fi_роутер,864.6,2022
2022-07-29,P063,5.0,2530.92,Продукт 63,Смартфон,843.64,2022
2022-10-07,P077,7.0,3042.0780617614932,Продукт 77,Смартфон,918.53,2022
2022-07-19,P070,5.0,7494.57,Продукт 70,Планшет,832.73,2022
2022-08-17,P048,7.0,4138.68,Продукт 48,Wi_Fi_роутер,689.78,2022
2022-06-12,P047,2.0,3042.0780617614932,Продукт 47,Телефизор,931.23,2022
2022-01-14,P031,1.0,3145.76,Продукт 31,Ноутбук,393.22,2022
2022-09-18,P047,1.0,5587.38,Продукт 47,Телефизор,931.23,2022
2022-02-21,P030,8.0,1031.7,Продукт 30,Планшет,103.17,2022
2022-10-08,P052,2.0,2008.92,Продукт 52,Ноутбук,334.82,2022
2022-09-15,P073,9.0,160.9,Продукт 73,Wi_Fi_роутер,32.18,2022
2022-11-26,P000,3.0,1403.6,Продукт 0,Смартфон,140.36,2022
2022-07-26,P003,7.0,3042.0780617614932,Продукт 3,Смартфон,696.58,2022
2022-10-25,P020,3.0,3557.4,Продукт 20,Смартфон,592.9,2022
2022-05-02,P094,7.0,3404.03,Продукт 94,Ноутбук,486.29,2022
2022-11-10,P018,9.0,2721.9,Продукт 18,Wi_Fi_роутер,453.65,2022
2022-01-15,P090,3.0,6916.8,Продукт 90,Wi_Fi_роутер,864.6,2022
2022-11-22,P023,7.0,3747.59,Продукт 23,Планшет,535.37,2022
2022-01-06,P012,3.0,1169.5,Продукт 12,Wi_Fi_роутер,584.75,2022
2022-11-10,P066,4.0,3042.0780617614932,Продукт 66,Планшет,39.34,2022
2022-08-10,P091,9.0,7043.52,Продукт 91,Ноутбук,880.44,2022
2022-01-16,P048,7.0,4828.46,Продукт 48,Wi_Fi_роутер,689.78,2022
2022-10-02,P029,1.0,3889.4,Продукт 29,Wi_Fi_роутер,777.88,2022
2022-11-09,P046,8.0,1936.74,Продукт 46,Планшет,322.79,2022
2022-07-22,P013,1.0,479.08,Продукт 13,Ноутбук,68.44,2022
2022-10-26,P069,5.0,4451.28,Продукт 69,Ноутбук,741.88,2022
2022-04-19,P004,6.0,1837.35,Продукт 4,Wi_Fi_роутер,367.47,2022
2022-10-01,P036,10.0,3042.0780617614932,Продукт 36,Смартфон,808.15,2022
2022-07-31,P090,10.0,2593.8,Продукт 90,Wi_Fi_роутер,864.6,2022
2022-03-07,P072,7.0,180.68,Продукт 72,Смартфон,180.68,2022
2022-11-24,P009,4.0,3561.54,Продукт 9,Смартфон,593.59,2022
2022-03-19,P068,8.0,2674.71,Продукт 68,Смартфон,297.19,2022
2022-04-30,P058,3.0,528.89,Продукт 58,Смартфон,528.89,2022
2022-11-05,P060,7.0,3539.3,Продукт 60,Wi_Fi_роутер,353.93,2022
2022-01-29,P034,3.0,5518.26,Продукт 34,Планшет,613.14,2022
2022-10-22,P048,5.0,689.78,Продукт 48,Wi_Fi_роутер,689.78,2022
2022-08-12,P081,7.0,1409.38,Продукт 81,Wi_Fi_роутер,704.69,2022
2022-07-11,P004,2.0,3307.23,Продукт 4,Wi_Fi_роутер,367.47,2022
2022-07-24,P025,4.0,3990.78,Продукт 25,Wi_Fi_роутер,665.13,2022
2022-01-20,P060,1.0,1061.79,Продукт 60,Wi_Fi_роутер,353.93,2022
2022-05-18,P011,6.0,2621.08,Продукт 11,Wi_Fi_роутер,655.27,2022
2022-04-11,P071,10.0,93.16,Продукт 71,Планшет,93.16,2022
2022-12-09,P000,6.0,842.16,Продукт 0,Смартфон,140.36,2022
2022-02-23,P017,3.0,2465.5,Продукт 17,Ноутбук,246.55,2022
2022-12-08,P069,1.0,741.88,Продукт 69,Ноутбук,741.88,2022
2022-12-22,P026,2.0,1604.33,Продукт 26,Смартфон,229.19,2022
2022-04-25,P064,2.0,3042.0780617614932,Продукт 64,Телефизор,679.71,2022
2022-11-19,P061,4.0,2541.64,Продукт 61,Ноутбук,635.41,2022
2022-12-01,P072,5.0,1445.44,Продукт 72,Смартфон,180.68,2022
2022-06-16,P017,8.0,246.55,Продукт 17,Ноутбук,246.55,2022
2022-10-11,P087,7.0,735.21,Продукт 87,Wi_Fi_роутер,245.07,2022
2022-05-07,P037,5.0,3902.24,Продукт 37,Wi_Fi_роутер,487.78,2022
2022-07-15,P039,3.0,1646.56,Продукт 39,Телефизор,205.82,2022
2022-05-14,P096,9.0,641.16,Продукт 96,Смартфон,320.58,2022
2022-09-27,P028,1.0,3042.0780617614932,Продукт 28,Wi_Fi_роутер,698.46,2022
2022-02-27,P075,3.0,6265.2,Продукт 75,Смартфон,783.15,2022
2022-01-01,P039,3.0,2058.2,Продукт 39,Телефизор,205.82,2022
2022-04-12,P074,7.0,2187.32,Продукт 74,Планшет,546.83,2022
2022-12-22,P041,6.0,457.22,Продукт 41,Телефизор,457.22,2022
2022-06-13,P082,9.0,147.38,Продукт 82,Смартфон,147.38,2022
2022-09-28,P081,8.0,2818.76,Продукт 81,Wi_Fi_роутер,704.69,2022
2022-08-20,P095,1.0,2715.06,Продукт 95,Ноутбук,452.51,2022
2022-03-18,P088,3.0,3114.65,Продукт 88,Wi_Fi_роутер,622.93,2022
2022-08-26,P084,7.0,4873.8,Продукт 84,Wi_Fi_роутер,974.76,2022
2022-11-04,P072,4.0,1264.76,Продукт 72,Смартфон,180.68,2022
2022-07-21,P046,7.0,2905.11,Продукт 46,Планшет,322.79,2022
2022-07-24,P071,2.0,93.16,Продукт 71,Планшет,93.16,2022
2022-09-07,P089,8.0,2120.76,Продукт 89,Ноутбук,530.19,2022
2022-07-31,P018,2.0,1814.6,Продукт 18,Wi_Fi_роутер,453.65,2022
2022-07-19,P042,5.0,808.65,Продукт 42,Смартфон,269.55,2022
2022-02-12,P008,4.0,4759.2,Продукт 8,Планшет,475.92,2022
2022-04-21,P031,3.0,1966.1,Продукт 31,Ноутбук,393.22,2022
2022-02-26,P011,8.0,3931.62,Продукт 11,Wi_Fi_роутер,655.27,2022
2022-07-06,P025,4.0,3325.65,Продукт 25,Wi_Fi_роутер,665.13,2022
2022-10-20,P073,2.0,32.18,Продукт 73,Wi_Fi_роутер,32.18,2022
2022-11-04,P034,7.0,613.14,Продукт 34,Планшет,613.14,2022
2022-08-25,P009,8.0,1187.18,Продукт 9,Смартфон,593.59,2022
2022-02-02,P016,2.0,706.38,Продукт 16,Телефизор,353.19,2022
2022-10-08,P083,4.0,1118.2,Продукт 83,Смартфон,279.55,2022
2022-08-23,P097,9.0,2429.46,Продукт 97,Телефизор,809.82,2022
2022-04-02,P073,3.0,160.9,Продукт 73,Wi_Fi_роутер,32.18,2022
2022-09-05,P013,1.0,684.4,Продукт 13,Ноутбук,68.44,2022
2022-09-04,P088,9.0,6229.3,Продукт 88,Wi_Fi_роутер,622.93,2022
2022-06-09,P020,9.0,1778.7,Продукт 20,Смартфон,592.9,2022
2022-04-27,P040,5.0,3895.2,Продукт 40,Смартфон,973.8,2022
2022-10-30,P017,5.0,493.1,Продукт 17,Ноутбук,246.55,2022
2022-02-14,P052,7.0,2008.92,Продукт 52,Ноутбук,334.82,2022
2022-06-06,P052,8.0,3042.0780617614932,Продукт 52,Ноутбук,334.82,2022
2022-09-07,P079,8.0,3741.6,Продукт 79,Телефизор,935.4,2022
2022-11-21,P080,5.0,3042.0780617614932,Продукт 80,Ноутбук,606.33,2022
2022-10-18,P016,1.0,2119.14,Продукт 16,Телефизор,353.19,2022
2022-03-10,P009,9.0,593.59,Продукт 9,Смартфон,593.59,2022
2022-08-18,P022,7.0,1390.74,Продукт 22,Ноутбук,695.37,2022
2022-01-26,P009,8.0,5342.31,Продукт 9,Смартфон,593.59,2022
2022-03-10,P065,2.0,3042.0780617614932,Продукт 65,Планшет,347.71,2022
2022-04-20,P059,5.0,2039.16,Продукт 59,Wi_Fi_роутер,509.79,2022
2022-09-06,P029,3.0,3042.0780617614932,Продукт 29,Wi_Fi_роутер,777.88,2022
2022-04-26,P017,3.0,2218.95,Продукт 17,Ноутбук,246.55,2022
2022-07-25,P055,1.0,6309.18,Продукт 55,Смартфон,701.02,2022
2022-09-08,P089,4.0,1060.38,Продукт 89,Ноутбук,530.19,2022
2022-02-24,P095,2.0,3042.0780617614932,Продукт 95,Ноутбук,452.51,2022
2022-11-04,P021,1.0,6539.05,Продукт 21,Ноутбук,934.15,2022
2022-11-18,P014,8.0,905.46,Продукт 14,Wi_Fi_роутер,905.46,2022
2022-07-25,P090,10.0,5187.6,Продукт 90,Wi_Fi_роутер,864.6,2022
2022-12-05,P087,1.0,245.07,Продукт 87,Wi_Fi_роутер,245.07,2022
2022-05-03,P016,3.0,2825.52,Продукт 16,Телефизор,353.19,2022
2022-01-06,P086,10.0,10.38,Продукт 86,Wi_Fi_роутер,10.38,2022
2022-08-17,P089,10.0,5301.9,Продукт 89,Ноутбук,530.19,2022
2022-02-12,P016,6.0,3042.0780617614932,Продукт 16,Телефизор,353.19,2022
2022-01-09,P034,6.0,4905.12,Продукт 34,Планшет,613.14,2022
2022-10-03,P072,1.0,1084.08,Продукт 72,Смартфон,180.68,2022
2022-06-05,P055,9.0,1402.04,Продукт 55,Смартфон,701.02,2022
2022-04-15,P054,6.0,866.96,Продукт 54,Планшет,866.96,2022
2022-07-16,P076,6.0,2922.6,Продукт 76,Смартфон,487.1,2022
2022-12-15,P076,5.0,974.2,Продукт 76,Смартфон,487.1,2022
2022-04-16,P005,2.0,7656.16,Продукт 5,Телефизор,957.02,2022
2022-06-04,P017,8.0,3042.0780617614932,Продукт 17,Ноутбук,246.55,2022
2022-06-15,P001,3.0,3042.0780617614932,Продукт 1,Телефизор,240.3,2022
2022-01-20,P070,9.0,7494.57,Продукт 70,Планшет,832.73,2022
2022-11-23,P079,3.0,8418.6,Продукт 79,Телефизор,935.4,2022
2022-05-30,P084,4.0,1949.52,Продукт 84,Wi_Fi_роутер,974.76,2022
2022-04-21,P082,7.0,884.28,Продукт 82,Смартфон,147.38,2022
2022-08-17,P069,3.0,2225.64,Продукт 69,Ноутбук,741.88,2022
2022-05-14,P066,9.0,3042.0780617614932,Продукт 66,Планшет,39.34,2022
2022-07-24,P061,6.0,3042.0780617614932,Продукт 61,Ноутбук,635.41,2022
2022-06-23,P039,5.0,205.82,Продукт 39,Телефизор,205.82,2022
2022-06-11,P014,9.0,3621.84,Продукт 14,Wi_Fi_роутер,905.46,2022
2022-06-05,P010,9.0,1642.78,Продукт 10,Смартфон,821.39,2022
2022-01-03,P071,8.0,745.28,Продукт 71,Планшет,93.16,2022
2022-08-23,P046,9.0,1291.16,Продукт 46,Планшет,322.79,2022
2022-10-03,P012,3.0,2339.0,Продукт 12,Wi_Fi_роутер,584.75,2022
2022-11-30,P030,9.0,722.19,Продукт 30,Планшет,103.17,2022
2022-07-04,P090,1.0,2593.8,Продукт 90,Wi_Fi_роутер,864.6,2022
2022-03-21,P054,3.0,6935.68,Продукт 54,Планшет,866.96,2022
2022-03-26,P094,10.0,972.58,Продукт 94,Ноутбук,486.29,2022
2022-11-02,P027,8.0,438.16,Продукт 27,Ноутбук,54.77,2022
